id,customer_name,restaurant_name,cuisine_type,location,price_range,rating,liked
14,Kumar Patel,Spice Villa,Italian,Hebbal,1194,3.8,0
2,Vinay Kumar,Bangalore Pancake,Indian,Malleswaram,1048,3.9,0
12,Vinay Kumar,Bangalore Biryani,Japanese,Koramangala,1556,4.3,1
14,Aisha Khan,Bangalore Paratha,Italian,Koramangala,1738,4.6,1
15,Mira Gupta,Bangalore Sandwich,American,Koramangala,1503,4.0,0
13,Ananya Patel,Spice Villa,Indian,Jayanagar,1532,4.6,1
3,Aarav Singh,Bangalore Pancake,American,Koramangala,1800,4.0,0
8,Ananya Patel,Bangalore Pizza,Indian,Malleswaram,1695,4.4,1
10,Rajesh Kumar,Spice Villa,Mediterranean,Marathahalli,1010,3.8,0
8,Nisha Patel,Bangalore Paratha,Indian,Domlur,1614,4.2,1
7,Aisha Khan,Bangalore Pasta,Indian,Koramangala,1768,4.6,0
8,Kumar Patel,Bangalore Burger,Indian,Whitefield,1193,4.5,0
9,Aarav Singh,Bangalore Burger,Indian,Hebbal,1087,3.8,0
15,Aisha Khan,Bangalore Paratha,Japanese,Jayanagar,1800,4.4,1
1,Sophia Singh,Bangalore Bites,Indian,Bellandur,1528,4.1,0
14,Aisha Khan,Bangalore Paratha,Italian,Electronic City,1744,4.7,1
1,Jyothi Reddy,Bangalore Dosa,Indian,Marathahalli,1181,4.5,1
8,Mira Gupta,Bangalore Masala,American,Hebbal,1290,3.9,0
15,Rajesh Kumar,Bangalore Paratha,Indian,Jayanagar,1087,4.0,0
10,Aarav Singh,Bangalore Masala,Japanese,Hebbal,1232,3.8,0
13,Nisha Patel,Bangalore Masala,Indian,Whitefield,1000,3.9,0
5,Mira Gupta,Bangalore Paratha,Japanese,Banashankari,1689,4.2,1
12,Kumar Patel,Bangalore Masala,Indian,Hebbal,1048,4.0,0
3,Rakesh Singh,Bangalore Dosa,Indian,Jayanagar,1038,3.8,0
13,Vinay Kumar,Bangalore Rolls,American,Bommanahalli,1221,4.0,0
1,Kumar Patel,Bangalore Bites,Indian,Koramangala,1513,4.5,1
4,Aarav Singh,Bangalore Pancake,Indian,Banashankari,1800,4.4,0
13,Kavita Naidu,Bangalore Pasta,Indian,Bellandur,1800,4.6,1
2,Ananya Patel,Bangalore Sandwich,Indian,Domlur,1800,4.3,1
3,Kavita Naidu,Bangalore Biryani,Indian,Bellandur,1173,4.1,0
3,Aarav Singh,Bengaluru Grill,Mediterranean,Koramangala,1109,3.9,0
4,Vinay Kumar,Bangalore Rolls,Indian,Banashankari,1068,3.9,1
5,Aarav Singh,Bangalore Sandwich,Indian,Jayanagar,1068,4.0,0
3,Rajesh Kumar,Bangalore Pancake,Indian,Banashankari,1118,4.4,0
3,Megha Singh,Bangalore Bites,Japanese,Malleswaram,1044,4.5,0
10,Aarav Singh,Bangalore Masala,American,Bommanahalli,1088,4.0,0
7,Rajesh Kumar,Bangalore Thali,Indian,Whitefield,1251,3.9,0
14,Mira Gupta,Spice Villa,Mediterranean,Koramangala,1243,4.0,1
9,Megha Singh,Bangalore Pasta,Indian,Domlur,1529,4.5,1
3,Ananya Patel,Bangalore Thali,Indian,Bommanahalli,1086,4.2,1
14,Megha Singh,Bangalore Paratha,American,Indiranagar,1037,4.5,0
12,Rakesh Singh,Bangalore Sandwich,Mediterranean,Hebbal,1102,3.8,0
12,Priya Gupta,Bangalore Burger,Mediterranean,Malleswaram,1502,4.5,0
5,Kavita Naidu,Bangalore Bites,Indian,Marathahalli,1466,4.4,1
6,Priya Gupta,Bangalore Pancake,Indian,Electronic City,1182,4.1,1
1,Mira Gupta,Bangalore Masala,Indian,Banashankari,1481,4.2,1
5,Vinay Kumar,Spice Villa,American,Koramangala,1284,4.4,1
11,Ravi Verma,Bangalore Burger,Mediterranean,Bommanahalli,1105,3.9,0
3,Sophia Singh,Bangalore Sushi,Indian,Electronic City,1800,4.5,1
15,Aisha Khan,Bangalore Paratha,Italian,Marathahalli,1518,4.6,1
15,Priya Gupta,Bangalore Sushi,Indian,Indiranagar,1800,4.5,1
12,Vinay Kumar,Bangalore Sandwich,Mediterranean,Hebbal,1143,4.2,0
11,Aisha Khan,Bengaluru Grill,Indian,Marathahalli,1554,4.7,1
6,Ravi Verma,Bangalore Bites,Indian,Whitefield,1800,3.8,1
15,Priya Gupta,Bangalore Paratha,Italian,Domlur,1523,4.4,1
8,Ravi Verma,Bangalore Burger,Mediterranean,Hebbal,1119,3.9,0
10,Megha Singh,Bangalore Sandwich,American,Jayanagar,1302,4.0,1
12,Rakesh Singh,Bangalore Pancake,Mediterranean,Bellandur,1201,3.8,0
8,Ravi Verma,Bangalore Thali,Japanese,Bommanahalli,1800,4.5,1
3,Sophia Singh,Bangalore Pizza,Indian,Banashankari,1720,4.5,1
11,Kumar Patel,Bangalore Biryani,Italian,Marathahalli,1745,4.6,1
13,Rajesh Kumar,Bangalore Paratha,Japanese,Koramangala,1000,4.1,0
13,Jyothi Reddy,Bangalore Sandwich,Japanese,Marathahalli,1793,4.6,1
15,Nisha Patel,Bangalore Thali,Italian,Marathahalli,1570,4.7,1
6,Nisha Patel,Bangalore Bites,Indian,Bommanahalli,1071,3.9,0
12,Ananya Patel,Bangalore Rolls,American,Koramangala,1135,4.5,0
14,Ravi Verma,Bangalore Sushi,Indian,Jayanagar,1731,4.5,1
6,Priya Gupta,Bangalore Paratha,Indian,Hebbal,1564,4.3,1
11,Rakesh Singh,Bangalore Pizza,Indian,Banashankari,1087,4.3,0
9,Kumar Patel,Bangalore Pancake,Mediterranean,Electronic City,1584,4.5,1
13,Mira Gupta,Spice Villa,Indian,Jayanagar,1800,4.5,1
7,Ravi Verma,Bengaluru Grill,Indian,Banashankari,1152,4.1,0
5,Vinay Kumar,Bangalore Dosa,Indian,Whitefield,1637,4.6,1
15,Megha Singh,Bangalore Pasta,American,Domlur,1800,4.0,1
13,Aisha Khan,Bangalore Paratha,Indian,Koramangala,1713,4.7,1
13,Priya Gupta,Bangalore Paratha,Indian,Malleswaram,1800,4.6,1
11,Priya Gupta,Bangalore Pizza,Indian,Jayanagar,1800,3.9,0
8,Nisha Patel,Bangalore Pizza,Indian,Domlur,1531,4.7,1
3,Megha Singh,Bangalore Pizza,Indian,Electronic City,1489,4.6,1
3,Vinay Kumar,Bangalore Thali,Indian,Banashankari,1508,4.4,1
12,Megha Singh,Bangalore Pasta,Japanese,Marathahalli,1175,4.0,1
7,Megha Singh,Bangalore Biryani,Indian,Domlur,1526,4.3,1
5,Nisha Patel,Bengaluru Grill,Indian,Indiranagar,1118,3.8,1
11,Vinay Kumar,Bangalore Thali,Indian,Jayanagar,1075,4.0,0
10,Mira Gupta,Bangalore Pancake,Indian,Bommanahalli,1053,4.0,0
12,Megha Singh,Bangalore Dosa,Indian,Koramangala,1036,4.0,0
4,Kumar Patel,Bangalore Sushi,Indian,Bommanahalli,1580,4.3,1
5,Aarav Singh,Bangalore Pancake,American,Hebbal,1190,3.8,0
3,Jyothi Reddy,Bangalore Thali,Indian,Indiranagar,1532,4.5,1
3,Nisha Patel,Bangalore Paratha,Indian,Bommanahalli,1185,3.9,0
8,Mira Gupta,Bangalore Sandwich,Indian,Indiranagar,1030,4.3,0
7,Rajesh Kumar,Bangalore Bites,American,Whitefield,1232,4.3,0
9,Sophia Singh,Bangalore Sandwich,Indian,Bellandur,1226,3.8,0
3,Kumar Patel,Bangalore Dosa,Indian,Bellandur,1150,3.8,0
12,Rakesh Singh,Bangalore Pasta,Italian,Whitefield,1775,4.2,1
9,Jyothi Reddy,Bangalore Paratha,Indian,Domlur,1026,4.6,1
5,Ravi Verma,Bangalore Bites,Indian,Malleswaram,1514,4.1,1
9,Sophia Singh,Bangalore Sandwich,Indian,Indiranagar,1157,4.3,1
14,Aarav Singh,Bangalore Burger,Mediterranean,Bellandur,1182,4.0,0
7,Ravi Verma,Bangalore Masala,Indian,Electronic City,1548,4.5,1
13,Vinay Kumar,Bangalore Paratha,Indian,Jayanagar,1044,3.9,0
9,Aarav Singh,Bangalore Rolls,Indian,Banashankari,1800,4.3,1
12,Jyothi Reddy,Bangalore Sushi,Japanese,Jayanagar,1750,4.5,1
7,Nisha Patel,Bangalore Dosa,Indian,Malleswaram,1800,4.4,1
11,Ravi Verma,Bangalore Burger,Indian,Koramangala,1800,4.0,0
5,Mira Gupta,Bangalore Bites,Indian,Malleswaram,1503,4.5,1
4,Ravi Verma,Spice Villa,Indian,Jayanagar,1800,3.9,1
13,Kumar Patel,Bangalore Burger,Indian,Koramangala,1148,3.9,0
11,Ravi Verma,Bangalore Bites,Indian,Whitefield,1536,4.2,1
12,Ravi Verma,Bangalore Paratha,Indian,Bommanahalli,1158,4.0,0
13,Aisha Khan,Bangalore Bites,Indian,Koramangala,1103,3.8,1
2,Vinay Kumar,Bangalore Thali,Indian,Koramangala,1800,4.4,1
3,Rajesh Kumar,Bangalore Sushi,Indian,Banashankari,1800,4.5,1
4,Mira Gupta,Spice Villa,Indian,Hebbal,1163,3.8,0
14,Rajesh Kumar,Bangalore Pancake,Indian,Bellandur,1516,3.8,0
1,Ananya Patel,Bangalore Paratha,Indian,Banashankari,1125,4.2,1
14,Rajesh Kumar,Bangalore Pizza,Japanese,Hebbal,1264,3.9,0
5,Rajesh Kumar,Bangalore Sushi,Indian,Electronic City,1726,4.7,1
1,Rakesh Singh,Bangalore Bites,Indian,Indiranagar,1481,4.5,0
6,Ravi Verma,Bangalore Masala,American,Bellandur,1259,3.8,0
15,Aisha Khan,Bangalore Burger,Italian,Banashankari,1800,4.3,1
9,Rajesh Kumar,Bangalore Sandwich,Indian,Banashankari,1016,4.0,0
6,Rakesh Singh,Bangalore Dosa,Indian,Bellandur,1071,4.0,1
1,Rajesh Kumar,Bangalore Bites,Indian,Bommanahalli,1000,3.9,1
3,Rajesh Kumar,Bengaluru Grill,Indian,Bellandur,1134,3.9,1
11,Aarav Singh,Bangalore Burger,American,Hebbal,1119,3.9,0
9,Vinay Kumar,Bangalore Dosa,Indian,Whitefield,1135,4.0,1
11,Megha Singh,Bangalore Pasta,Japanese,Koramangala,1800,4.7,1
4,Jyothi Reddy,Bangalore Pizza,Indian,Marathahalli,1510,4.2,1
5,Nisha Patel,Spice Villa,Indian,Electronic City,1525,4.1,1
15,Priya Gupta,Bangalore Thali,Italian,Marathahalli,1730,4.3,1
1,Jyothi Reddy,Bangalore Pasta,Indian,Domlur,1783,4.2,1
14,Megha Singh,Bangalore Pancake,American,Koramangala,1347,3.9,0
9,Nisha Patel,Bangalore Pizza,Indian,Electronic City,1800,4.1,1
13,Megha Singh,Bangalore Sandwich,Indian,Indiranagar,1550,4.3,1
3,Kumar Patel,Bangalore Paratha,Indian,Domlur,1462,4.2,1
3,Priya Gupta,Bangalore Bites,Indian,Koramangala,1733,4.7,1
11,Mira Gupta,Bangalore Masala,American,Koramangala,1108,3.9,0
15,Rakesh Singh,Bangalore Sandwich,American,Banashankari,1400,4.0,0
12,Mira Gupta,Bangalore Masala,Indian,Koramangala,1788,4.1,1
11,Rajesh Kumar,Bangalore Paratha,Indian,Koramangala,1051,4.4,0
3,Megha Singh,Spice Villa,Indian,Malleswaram,1226,3.8,1
6,Rakesh Singh,Bangalore Sushi,Japanese,Electronic City,1456,4.4,1
2,Ananya Patel,Bangalore Dosa,Indian,Banashankari,1597,4.3,0
6,Megha Singh,Bangalore Rolls,Indian,Banashankari,1800,4.3,0
14,Jyothi Reddy,Bangalore Sandwich,Indian,Hebbal,1800,4.3,0
12,Rajesh Kumar,Bengaluru Grill,Indian,Banashankari,1701,4.6,1
1,Kavita Naidu,Bangalore Sandwich,Indian,Malleswaram,1510,4.3,1
8,Sophia Singh,Bengaluru Grill,Indian,Banashankari,1494,4.3,1
15,Megha Singh,Bangalore Bites,Italian,Domlur,1800,4.5,1
9,Megha Singh,Bengaluru Grill,Indian,Whitefield,1743,4.3,1
14,Jyothi Reddy,Bangalore Pasta,Italian,Jayanagar,1786,4.3,1
11,Rakesh Singh,Bangalore Rolls,Italian,Koramangala,1800,4.2,1
6,Rajesh Kumar,Bangalore Rolls,Italian,Electronic City,1800,4.6,1
13,Aarav Singh,Spice Villa,Mediterranean,Domlur,1263,4.0,0
15,Aisha Khan,Bangalore Paratha,American,Koramangala,1149,4.5,1
7,Aisha Khan,Bangalore Paratha,Indian,Indiranagar,1728,4.5,1
12,Nisha Patel,Bangalore Paratha,Indian,Domlur,1544,4.4,1
11,Vinay Kumar,Bangalore Bites,Indian,Domlur,1035,4.1,1
2,Megha Singh,Bangalore Sushi,American,Banashankari,1800,4.4,1
12,Kavita Naidu,Bangalore Dosa,Indian,Bommanahalli,1682,4.0,1
10,Kavita Naidu,Bangalore Masala,Indian,Koramangala,1099,3.9,0
12,Ananya Patel,Bangalore Pasta,Italian,Electronic City,1580,3.8,1
4,Nisha Patel,Bangalore Pasta,Indian,Whitefield,1567,4.5,1
15,Ravi Verma,Bangalore Paratha,Indian,Indiranagar,1761,4.6,1
1,Sophia Singh,Bangalore Bites,Italian,Indiranagar,1800,4.5,1
2,Kavita Naidu,Bangalore Paratha,Indian,Marathahalli,1758,4.7,1
6,Mira Gupta,Bangalore Bites,Indian,Koramangala,1061,4.6,0
7,Priya Gupta,Bangalore Bites,Japanese,Banashankari,1800,4.2,1
14,Aisha Khan,Bangalore Sushi,Italian,Koramangala,1742,4.7,1
12,Aisha Khan,Bangalore Sushi,Japanese,Hebbal,1800,4.6,1
12,Rajesh Kumar,Bangalore Pasta,Indian,Indiranagar,1773,4.6,1
12,Rakesh Singh,Bangalore Burger,Mediterranean,Hebbal,1174,3.8,0
8,Nisha Patel,Bangalore Sandwich,Indian,Bellandur,1513,4.4,1
8,Vinay Kumar,Bangalore Masala,Indian,Whitefield,1148,4.0,0
9,Mira Gupta,Bangalore Rolls,Indian,Bommanahalli,1124,4.5,1
10,Aisha Khan,Bangalore Pasta,Mediterranean,Koramangala,1800,4.7,1
13,Aisha Khan,Bangalore Pasta,Indian,Koramangala,1800,4.0,1
11,Nisha Patel,Spice Villa,American,Domlur,1247,3.8,0
5,Aarav Singh,Bangalore Pancake,Indian,Whitefield,1156,4.0,0
3,Ravi Verma,Bangalore Pizza,Indian,Banashankari,1495,4.0,1
4,Ravi Verma,Bangalore Pizza,American,Indiranagar,1119,4.5,0
2,Rajesh Kumar,Bangalore Dosa,Indian,Koramangala,1145,3.8,0
10,Jyothi Reddy,Bangalore Pancake,Indian,Banashankari,1243,4.0,0
1,Rakesh Singh,Bangalore Paratha,Indian,Whitefield,1154,3.8,0
10,Aisha Khan,Bangalore Masala,American,Jayanagar,1142,4.0,1
1,Vinay Kumar,Bangalore Sushi,Indian,Malleswaram,1144,4.0,0
14,Aarav Singh,Bangalore Pancake,Indian,Whitefield,1144,3.9,0
2,Aisha Khan,Bangalore Sandwich,Indian,Malleswaram,1503,4.1,1
2,Aisha Khan,Bangalore Bites,Indian,Domlur,1744,4.1,1
11,Ananya Patel,Bangalore Sandwich,Indian,Marathahalli,1213,4.0,0
6,Mira Gupta,Spice Villa,Indian,Banashankari,1000,3.9,0
5,Ravi Verma,Bangalore Pasta,Italian,Electronic City,1800,4.5,1
2,Kavita Naidu,Bangalore Biryani,Indian,Jayanagar,1800,4.0,1
4,Ananya Patel,Bangalore Pasta,Indian,Marathahalli,1800,4.4,1
10,Vinay Kumar,Bangalore Sandwich,American,Indiranagar,1087,4.1,0
4,Mira Gupta,Bangalore Biryani,Indian,Whitefield,1119,3.9,0
11,Priya Gupta,Bangalore Pizza,Italian,Koramangala,1626,4.5,1
13,Jyothi Reddy,Bangalore Biryani,Italian,Banashankari,1511,4.5,1
14,Aarav Singh,Bangalore Sandwich,Mediterranean,Banashankari,1047,4.0,0
5,Megha Singh,Bangalore Biryani,Italian,Marathahalli,1570,4.5,1
8,Jyothi Reddy,Bangalore Bites,Indian,Marathahalli,1164,4.0,0
8,Sophia Singh,Bangalore Paratha,Indian,Domlur,1492,4.5,0
13,Nisha Patel,Bangalore Sandwich,Indian,Jayanagar,1000,4.1,0
15,Ananya Patel,Bangalore Pasta,Indian,Bellandur,1717,3.8,1
3,Aarav Singh,Bangalore Burger,Indian,Jayanagar,1718,4.3,1
12,Mira Gupta,Bangalore Thali,Indian,Bellandur,1099,4.2,0
15,Aarav Singh,Bangalore Paratha,Japanese,Koramangala,1800,4.6,1
11,Aisha Khan,Bangalore Thali,Mediterranean,Banashankari,1221,4.7,0
13,Rajesh Kumar,Bangalore Pancake,Indian,Koramangala,1157,3.9,0
7,Vinay Kumar,Bangalore Rolls,Indian,Marathahalli,1180,4.4,0
5,Kavita Naidu,Bangalore Masala,Indian,Bellandur,1800,4.3,1
10,Rakesh Singh,Bangalore Burger,Indian,Banashankari,1511,4.6,1
1,Ananya Patel,Bangalore Biryani,Indian,Bommanahalli,1580,4.5,0
11,Rajesh Kumar,Bangalore Paratha,Japanese,Indiranagar,1800,4.3,1
6,Ravi Verma,Spice Villa,Mediterranean,Banashankari,1153,3.9,0
8,Nisha Patel,Bengaluru Grill,Indian,Domlur,1800,4.5,1
3,Aisha Khan,Bangalore Bites,Italian,Bellandur,1465,4.5,1
7,Priya Gupta,Bengaluru Grill,Indian,Koramangala,1669,4.4,1
4,Ravi Verma,Bangalore Sandwich,Italian,Koramangala,1091,3.8,0
8,Aarav Singh,Bangalore Paratha,Indian,Koramangala,1734,3.8,1
12,Aarav Singh,Bangalore Paratha,Mediterranean,Domlur,1490,4.5,1
14,Sophia Singh,Bangalore Paratha,Mediterranean,Koramangala,1678,4.6,1
13,Priya Gupta,Bangalore Paratha,Indian,Hebbal,1800,4.6,1
10,Aisha Khan,Bangalore Paratha,Italian,Marathahalli,1769,4.6,1
13,Priya Gupta,Bangalore Biryani,Indian,Indiranagar,1569,4.6,1
14,Megha Singh,Bangalore Masala,Indian,Whitefield,1233,3.9,0
13,Priya Gupta,Bangalore Paratha,Indian,Malleswaram,1706,4.3,1
11,Aarav Singh,Bangalore Rolls,American,Bellandur,1227,3.9,0
10,Aisha Khan,Bangalore Sushi,Italian,Malleswaram,1767,4.7,1
11,Aarav Singh,Bangalore Sushi,Mediterranean,Koramangala,1113,4.4,0
4,Rakesh Singh,Bangalore Biryani,Indian,Indiranagar,1800,4.3,1
3,Jyothi Reddy,Bangalore Bites,Indian,Indiranagar,1712,4.6,1
6,Vinay Kumar,Bangalore Pizza,Indian,Indiranagar,1126,3.8,0
6,Kumar Patel,Bangalore Paratha,Indian,Indiranagar,1454,4.6,1
12,Mira Gupta,Bangalore Masala,Indian,Banashankari,1188,3.9,0
11,Sophia Singh,Bangalore Pizza,Indian,Marathahalli,1800,4.4,1
13,Jyothi Reddy,Bangalore Rolls,Mediterranean,Banashankari,1212,4.1,0
8,Megha Singh,Bangalore Pasta,Italian,Domlur,1800,4.3,1
14,Rajesh Kumar,Bangalore Sushi,Italian,Koramangala,1094,4.1,1
15,Aarav Singh,Bangalore Sandwich,Italian,Electronic City,1708,4.6,1
12,Jyothi Reddy,Bangalore Pasta,Indian,Jayanagar,1800,3.8,1
12,Kumar Patel,Bangalore Sushi,Japanese,Koramangala,1790,4.5,1
2,Aisha Khan,Bangalore Masala,American,Banashankari,1800,4.4,0
9,Rakesh Singh,Bangalore Pancake,Indian,Koramangala,1157,3.9,0
10,Sophia Singh,Bangalore Bites,Indian,Koramangala,1489,4.6,1
11,Sophia Singh,Bangalore Paratha,Indian,Domlur,1737,4.4,1
1,Priya Gupta,Bangalore Biryani,Indian,Banashankari,1269,4.3,0
10,Kavita Naidu,Bangalore Sandwich,Mediterranean,Bommanahalli,1055,4.5,0
9,Vinay Kumar,Bangalore Bites,Indian,Bellandur,1137,4.0,0
14,Kumar Patel,Bangalore Dosa,American,Marathahalli,1169,4.1,1
9,Rajesh Kumar,Bangalore Sandwich,Mediterranean,Hebbal,1205,3.9,0
10,Jyothi Reddy,Bangalore Sushi,Indian,Banashankari,1524,4.2,1
15,Ravi Verma,Bangalore Masala,Italian,Bellandur,1711,4.1,0
7,Ananya Patel,Bengaluru Grill,Indian,Banashankari,1708,4.4,0
7,Mira Gupta,Bangalore Thali,Indian,Indiranagar,1534,4.6,1
2,Kavita Naidu,Bangalore Bites,Indian,Bommanahalli,1420,4.1,1
7,Sophia Singh,Bangalore Pasta,Japanese,Marathahalli,1565,4.7,1
9,Sophia Singh,Bengaluru Grill,Indian,Jayanagar,1706,3.9,1
5,Mira Gupta,Bangalore Pancake,Indian,Hebbal,1108,3.8,0
14,Priya Gupta,Bangalore Rolls,Indian,Malleswaram,1145,4.1,0
3,Ravi Verma,Spice Villa,Indian,Bellandur,1500,4.2,1
13,Jyothi Reddy,Bangalore Pancake,Indian,Domlur,1292,4.4,0
14,Ravi Verma,Bangalore Rolls,Indian,Koramangala,1800,4.7,1
15,Megha Singh,Bangalore Sushi,Italian,Electronic City,1800,4.3,1
14,Ananya Patel,Spice Villa,Indian,Malleswaram,1038,4.0,0
14,Aarav Singh,Bangalore Sandwich,Mediterranean,Koramangala,1084,3.8,0
14,Nisha Patel,Bangalore Paratha,Italian,Koramangala,1800,4.4,1
6,Kavita Naidu,Bangalore Rolls,American,Whitefield,1175,3.9,0
13,Megha Singh,Bangalore Pasta,Italian,Banashankari,1520,4.5,1
10,Aarav Singh,Bangalore Sushi,Indian,Bellandur,1099,4.4,0
15,Jyothi Reddy,Bangalore Pasta,Japanese,Whitefield,1755,4.4,0
12,Aarav Singh,Bangalore Pasta,Indian,Electronic City,1508,4.2,0
8,Mira Gupta,Bangalore Paratha,Indian,Banashankari,1146,4.6,1
15,Jyothi Reddy,Bangalore Pizza,Indian,Banashankari,1726,4.5,1
13,Aarav Singh,Bangalore Sandwich,American,Koramangala,1014,3.8,0
7,Kavita Naidu,Bangalore Sushi,Indian,Marathahalli,1549,4.2,1
4,Aarav Singh,Bangalore Sandwich,Indian,Hebbal,1068,4.0,0
13,Jyothi Reddy,Bangalore Sushi,American,Koramangala,1715,4.1,0
1,Rakesh Singh,Bangalore Rolls,Mediterranean,Indiranagar,1067,3.8,0
15,Vinay Kumar,Bangalore Masala,American,Koramangala,1173,3.8,0
8,Sophia Singh,Bangalore Paratha,Indian,Bellandur,1000,4.2,0
6,Nisha Patel,Bangalore Rolls,Indian,Marathahalli,1451,4.3,0
10,Priya Gupta,Bangalore Biryani,Indian,Electronic City,1189,4.0,0
3,Mira Gupta,Bangalore Bites,Japanese,Banashankari,1187,3.9,0
15,Aarav Singh,Bangalore Masala,American,Jayanagar,1002,4.1,0
2,Mira Gupta,Bangalore Paratha,Indian,Bellandur,1127,4.0,0
1,Rakesh Singh,Bangalore Paratha,Indian,Domlur,1546,4.4,1
3,Mira Gupta,Bangalore Sushi,Japanese,Malleswaram,1800,4.0,0
11,Kavita Naidu,Bangalore Bites,Indian,Bommanahalli,1510,4.3,1
15,Jyothi Reddy,Bangalore Pizza,Italian,Jayanagar,1464,4.3,1
6,Jyothi Reddy,Bangalore Rolls,Italian,Malleswaram,1741,4.5,1
8,Mira Gupta,Bangalore Pancake,American,Whitefield,1148,4.1,0
13,Sophia Singh,Spice Villa,Indian,Domlur,1760,4.5,1
5,Jyothi Reddy,Bangalore Thali,Indian,Domlur,1161,4.3,1
13,Priya Gupta,Bangalore Pizza,Indian,Malleswaram,1514,4.3,1
15,Jyothi Reddy,Bangalore Paratha,Italian,Electronic City,1794,4.7,1
10,Aisha Khan,Bangalore Paratha,Japanese,Domlur,1800,4.3,1
12,Rajesh Kumar,Bengaluru Grill,Indian,Banashankari,1479,4.0,1
4,Ananya Patel,Bangalore Sushi,Indian,Indiranagar,1800,4.4,1
14,Jyothi Reddy,Bangalore Sushi,Indian,Koramangala,1731,4.2,1
12,Rajesh Kumar,Bangalore Dosa,Indian,Koramangala,1558,4.3,1
12,Sophia Singh,Bangalore Biryani,Indian,Jayanagar,1476,4.6,0
10,Megha Singh,Spice Villa,Indian,Bommanahalli,1245,4.0,0
6,Sophia Singh,Bangalore Rolls,American,Indiranagar,1118,3.8,0
12,Aarav Singh,Bangalore Sandwich,American,Koramangala,1122,3.8,0
14,Megha Singh,Bangalore Paratha,Japanese,Domlur,1800,4.5,1
13,Rajesh Kumar,Bangalore Sushi,Italian,Jayanagar,1787,4.5,1
11,Rakesh Singh,Bangalore Masala,American,Whitefield,1146,3.9,0
12,Vinay Kumar,Bangalore Sandwich,Mediterranean,Bommanahalli,1154,3.8,0
15,Megha Singh,Bangalore Sushi,Japanese,Domlur,1792,4.6,1
8,Aarav Singh,Bangalore Masala,Indian,Koramangala,1119,4.7,0
6,Aisha Khan,Bangalore Bites,Indian,Banashankari,1446,4.4,1
7,Mira Gupta,Bangalore Dosa,Indian,Bommanahalli,1104,3.8,0
15,Aisha Khan,Bangalore Biryani,Japanese,Electronic City,1800,4.7,1
8,Nisha Patel,Bangalore Paratha,Indian,Banashankari,1436,4.4,1
4,Mira Gupta,Bangalore Thali,Indian,Bellandur,1045,3.9,0
9,Priya Gupta,Bangalore Bites,Italian,Electronic City,1503,4.5,1
14,Megha Singh,Bangalore Biryani,Italian,Indiranagar,1661,4.5,1
9,Priya Gupta,Bangalore Pizza,Italian,Indiranagar,1463,4.4,1
6,Ananya Patel,Bangalore Thali,Italian,Koramangala,1493,4.5,1
5,Rajesh Kumar,Bangalore Pancake,Indian,Banashankari,1422,3.8,0
14,Vinay Kumar,Bangalore Sushi,Japanese,Jayanagar,1800,4.5,1
10,Aarav Singh,Bangalore Pasta,Italian,Domlur,1800,4.5,1
7,Rakesh Singh,Bangalore Paratha,Indian,Domlur,1154,3.8,1
11,Rakesh Singh,Bengaluru Grill,Indian,Electronic City,1511,4.4,1
13,Kumar Patel,Bangalore Pizza,Italian,Hebbal,1489,4.3,1
15,Jyothi Reddy,Bangalore Thali,Indian,Banashankari,1800,4.2,1
12,Megha Singh,Bangalore Pancake,Indian,Bellandur,1557,4.0,0
13,Ravi Verma,Bangalore Burger,Indian,Whitefield,1800,4.6,0
13,Jyothi Reddy,Bangalore Bites,Italian,Marathahalli,1708,4.3,1
5,Kavita Naidu,Bangalore Sushi,Indian,Koramangala,1449,4.4,1
15,Aarav Singh,Bangalore Pancake,American,Bommanahalli,1108,4.0,0
3,Nisha Patel,Bangalore Rolls,Indian,Marathahalli,1480,4.4,0
3,Mira Gupta,Bangalore Paratha,Indian,Marathahalli,1800,4.3,1
11,Rajesh Kumar,Bangalore Paratha,Indian,Jayanagar,1800,4.4,1
9,Kavita Naidu,Bangalore Biryani,Indian,Banashankari,1800,4.2,1
11,Ravi Verma,Bangalore Biryani,Indian,Banashankari,1800,4.5,1
13,Vinay Kumar,Bangalore Sandwich,American,Marathahalli,1167,4.1,0
12,Jyothi Reddy,Bangalore Pizza,Italian,Banashankari,1182,4.4,1
11,Jyothi Reddy,Bangalore Bites,Indian,Koramangala,1800,4.4,1
11,Aarav Singh,Bangalore Pancake,Indian,Banashankari,1151,3.9,0
6,Ananya Patel,Bangalore Sushi,Indian,Marathahalli,1800,4.6,1
12,Aisha Khan,Bangalore Paratha,Italian,Electronic City,1497,4.5,1
7,Aisha Khan,Bangalore Sandwich,Japanese,Indiranagar,1800,4.7,1
14,Aisha Khan,Bangalore Pizza,Italian,Domlur,1765,4.5,1
6,Mira Gupta,Bangalore Masala,Indian,Hebbal,1255,3.9,0
2,Mira Gupta,Bangalore Dosa,Indian,Marathahalli,1116,3.9,0
11,Priya Gupta,Bangalore Paratha,Indian,Bellandur,1478,4.6,1
11,Vinay Kumar,Bangalore Sandwich,Mediterranean,Jayanagar,1000,4.1,0
13,Mira Gupta,Bangalore Sushi,Japanese,Koramangala,1242,4.6,1
9,Priya Gupta,Bangalore Bites,Indian,Banashankari,1470,4.2,1
5,Aisha Khan,Bangalore Dosa,Indian,Electronic City,1539,4.2,0
